"지역별","상품군별","판매유형별","항목","단위","2014.1/4","2014.2/4","2014.3/4","2014.4/4","2015.1/4","2015.2/4","2015.3/4","2015.4/4","2016.1/4","2016.2/4","2016.3/4","2016.4/4","2017.1/4","2017.2/4","2017.3/4","2017.4/4","2018.1/4","2018.2/4","2018.3/4","2018.4/4","2019.1/4","2019.2/4","2019.3/4","2019.4/4","2020.1/4","2020.2/4","2020.3/4","2020.4/4","2021.1/4","2021.2/4","2021.3/4","2021.4/4","2022.1/4","2022.2/4","2022.3/4","2022.4/4","2023.1/4","2023.2/4","2023.3/4","2023.4/4","2024.1/4","2024.2/4",
"북미","합계","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","51047","61873","63165","74235","69840","83949",
"북미","합계","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","239","374","1118","1739","697","1446",
"북미","합계","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","50808","61499","62047","72496","69143","82503",
"북미","컴퓨터 및 주변기기","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","1520","1231","1028","1144","6860","10108",
"북미","컴퓨터 및 주변기기","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"북미","컴퓨터 및 주변기기","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","1520","1231","1028","1144","6860","10108",
"북미","가전·전자·통신기기","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","1003","1045","471","968","554","1485",
"북미","가전·전자·통신기기","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","7","15","29","50","22","65",
"북미","가전·전자·통신기기","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","996","1030","442","918","532","1420",
"북미","가전·전자","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","872","915","435","940","489","1449",
"북미","가전·전자","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","7","15","15","50","21","59",
"북미","가전·전자","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","865","900","420","890","468","1390",
"북미","통신기기","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","131","130","36","28","65","36",
"북미","통신기기","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","14","0","1","6",
"북미","통신기기","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","131","130","22","28","64","30",
"북미","소프트웨어","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","242","48","55","238","69","27",
"북미","소프트웨어","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"북미","소프트웨어","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","242","48","55","238","69","27",
"북미","서 적","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","1488","1130","1306","1776","1267","1011",
"북미","서 적","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"북미","서 적","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","1488","1130","1306","1776","1267","1011",
"북미","사무·문구","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","486","215","316","1760","1256","2397",
"북미","사무·문구","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","1",
"북미","사무·문구","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","486","215","316","1760","1256","2396",
"북미","음반·비디오·악기","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","8647","12122","10206","13652","7466","8075",
"북미","음반·비디오·악기","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"북미","음반·비디오·악기","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","8647","12122","10206","13652","7466","8075",
"북미","의류 및 패션 관련 상품","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","18586","20364","20933","28152","24243","25470",
"북미","의류 및 패션 관련 상품","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","26","50","100","164","98","168",
"북미","의류 및 패션 관련 상품","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","18560","20314","20833","27988","24145","25302",
"북미","스포츠·레저용품","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","281","369","223","229","236","230",
"북미","스포츠·레저용품","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"북미","스포츠·레저용품","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","281","369","223","229","236","230",
"북미","화장품","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","9115","14061","17372","13779","13652","20061",
"북미","화장품","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","134","213","874","1376","433","1014",
"북미","화장품","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","8981","13848","16498","12403","13219","19047",
"북미","아동·유아용품","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","486","306","398","430","315","285",
"북미","아동·유아용품","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"북미","아동·유아용품","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","486","306","398","430","315","285",
"북미","음·식료품","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","1648","1748","1598","2205","2246","1886",
"북미","음·식료품","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","72","96","115","149","144","197",
"북미","음·식료품","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","1576","1652","1483","2056","2102","1689",
"북미","농축수산물","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","11","8","3","10","8","8",
"북미","농축수산물","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"북미","농축수산물","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","11","8","3","10","8","8",
